wavelength,h125_1,h125_2,h125_3,h126_1,h126_2,h126_3,h127_1,h127_2,h127_3,h128_1,h128_2,h128_3,u125_1,u125_2,u125_3,u126_1,u126_2,u126_3,u127_1,u127_2,u127_3,u128_1,u128_2,u128_3,u129_1,u129_2,u129_3,u130_1,u130_2,u130_3,u131_1,u131_2,u131_3,u132_1,u132_2,u132_3,h129_1,h129_2,h129_3,h130_1,h130_2,h130_3,h131_1,Reflection:208,h131_2,Reflection:208,h131_3,Reflection:208,h132_1,Reflection:208,h132_2,Reflection:208,h132_3,Reflection:208,u133_1,Reflection:208,u133_2,Reflection:208,u133_3,Reflection:208,u134_1,Reflection:208,u134_2,Reflection:208,u134_3,Reflection:208,u135_1,Reflection:208,u135_2,Reflection:208,u135_3,Reflection:208,u136_1,Reflection:208,u136_2,Reflection:208,u136_3,Reflection:208,h133_1,Reflection:208,h133_2,Reflection:208,h133_3,Reflection:208,h134_1,Reflection:208,h134_2,Reflection:208,h134_3,Reflection:208,h135_1,Reflection:208,h135_2,Reflection:208,h135_3,Reflection:208,h136_1,Reflection:208,h136_2,Reflection:208,h136_3,Reflection:208,u137_1,Reflection:208,u137_2,Reflection:208,u137_3,Reflection:208,u138_1,Reflection:208,u138_2,Reflection:208,u138_3,Reflection:208,u139_1,Reflection:208,u139_2,Reflection:208,u139_3,Reflection:208,u140_1,Reflection:208,u140_2,Reflection:208,u140_3,Reflection:208,h137_1,Reflection:208,h137_2,Reflection:208,h137_3,Reflection:208,h138_1,Reflection:208,h138_2,Reflection:208,h138_3,Reflection:208,h139_1,Reflection:208,h139_2,Reflection:208,h139_3,Reflection:208,h140_1,Reflection:208,h140_2,Reflection:208,h140_3,Reflection:208,u141_1,Reflection:208,u141_2,Reflection:208,u141_3,Reflection:208,u142_1,Reflection:208,u142_2,Reflection:208,u142_3,Reflection:208,u143_1,Reflection:208,u143_2,Reflection:208,u143_3,Reflection:208,u144_1,Reflection:208,u144_2,Reflection:208,u144_3,Reflection:208,h141_1,Reflection:208,h141_2,Reflection:208,h141_3,Reflection:208,142_1,Reflection:208,142_2,Reflection:208,142_3,Reflection:208,h143_1,Reflection:208,h143_2,Reflection:208,h143_3,Reflection:208,h144_1,Reflection:208,h144_2,Reflection:208,h144_3,Reflection:208,u145_1,Reflection:208,u145_2,Reflection:208,u145_3,Reflection:208,u146_1,Reflection:208,u146_2,Reflection:208,u146_3,Reflection:208,u147_1,Reflection:208,u147_2,Reflection:208,u147_3,Reflection:208,u148_1,Reflection:208,u148_2,Reflection:208,u148_3,Reflection:208,h145_1,Reflection:208,h145_2,Reflection:208,h145_3,Reflection:208,h146_1,Reflection:208,h146_2,Reflection:208,h146_3,Reflection:208,h147_1,Reflection:208,h147_2,Reflection:208,h147_3,Reflection:208,h148_1,Reflection:208,h148_2,Reflection:208,h148_3,Reflection:208
581.486,0.64523,0.70131,1.01863,0.84283,0.90888,1.0911,0.74818,0.37585,0.91775,0.82526,0.82964,1.00222,0.38432,0.42418,0.50905,0.14423,0.34564,0.33366,0.44418,0.6579,0.60003,0.49583,0.44161,0.37983,0.35439,0.50783,0.50534,0.372,0.38631,0.39404,0.43679,0.70806,0.58672,0.40727,0.34234,0.47626,1.17402,1.42,1.20672,0.48838,0.56009,0.63168,0.79483,581.486,0.33086,581.486,0.63527,581.486,1.0261,581.486,0.64187,581.486,0.78529,581.486,0.62485,581.486,0.52853,581.486,0.62461,581.486,0.39185,581.486,0.41536,581.486,0.45136,581.486,0.43556,581.486,0.45489,581.486,0.43031,581.486,0.54917,581.486,0.59915,581.486,0.55072,581.486,1.18295,581.486,0.85772,581.486,1.15758,581.486,0.86114,581.486,0.70114,581.486,0.77761,581.486,0.65886,581.486,0.70675,581.486,0.5802,581.486,0.68707,581.486,1.17051,581.486,1.20391,581.486,0.3226,581.486,0.31112,581.486,0.60652,581.486,0.56031,581.486,0.58541,581.486,0.52487,581.486,0.36005,581.486,0.40048,581.486,0.4063,581.486,0.71064,581.486,0.59562,581.486,0.47123,581.486,0.76363,581.486,0.9727,581.486,0.78288,581.486,0.79,581.486,0.94605,581.486,1.00826,581.486,0.98774,581.486,1.11978,581.486,1.32851,581.486,1.42282,581.486,1.06933,581.486,1.1342,581.486,0.52945,581.486,0.52369,581.486,0.42756,581.486,0.42341,581.486,0.30691,581.486,0.41505,581.486,0.32907,581.486,0.45387,581.486,0.35922,581.486,0.5202,581.486,0.75849,581.486,0.64066,581.486,1.27175,581.486,1.1126,581.486,1.281,581.486,1.39045,581.486,1.03058,581.486,0.77307,581.486,1.25572,581.486,1.61933,581.486,1.16831,581.486,1.50184,581.486,1.45189,581.486,1.46535,581.486,0.52676,581.486,0.71655,581.486,0.55155,581.486,0.46,581.486,0.37389,581.486,0.42214,581.486,0.45832,581.486,0.55204,581.486,0.52372,581.486,0.5829,581.486,0.53988,581.486,0.74756,581.486,0.99288,581.486,0.76818,581.486,0.53301,581.486,1.17181,581.486,0.78387,581.486,0.94528,581.486,1.85292,581.486,1.51673,581.486,1.4275,581.486,0.34996,581.486,0.92742,581.486,0.63388,581.486
581.825,0.67148,0.71315,1.00288,0.83945,0.88641,1.11102,0.77085,0.40591,0.89998,0.83541,0.89126,1.02949,0.39333,0.43091,0.50796,0.15381,0.36114,0.34494,0.42942,0.64581,0.56867,0.52419,0.46006,0.41831,0.33856,0.49925,0.50331,0.3824,0.32748,0.37266,0.5067,0.72973,0.5572,0.40556,0.40088,0.51957,1.15476,1.40206,1.1936,0.52001,0.52399,0.6523,0.80541,581.825,0.33137,581.825,0.57636,581.825,1.01364,581.825,0.68824,581.825,0.7893,581.825,0.60803,581.825,0.53636,581.825,0.69295,581.825,0.4107,581.825,0.42722,581.825,0.4076,581.825,0.43108,581.825,0.42331,581.825,0.41506,581.825,0.51539,581.825,0.59352,581.825,0.5539,581.825,1.14687,581.825,0.83003,581.825,1.17994,581.825,0.87509,581.825,0.72327,581.825,0.82839,581.825,0.71882,581.825,0.71438,581.825,0.58905,581.825,0.68438,581.825,1.17605,581.825,1.23056,581.825,0.31752,581.825,0.32785,581.825,0.5441,581.825,0.51663,581.825,0.63019,581.825,0.57346,581.825,0.38983,581.825,0.43334,581.825,0.38505,581.825,0.7503,581.825,0.61312,581.825,0.53457,581.825,0.75923,581.825,0.95696,581.825,0.76861,581.825,0.811,581.825,0.96648,581.825,0.98864,581.825,1.0068,581.825,1.12231,581.825,1.41403,581.825,1.44802,581.825,1.0752,581.825,1.17302,581.825,0.5284,581.825,0.48737,581.825,0.42524,581.825,0.39923,581.825,0.35342,581.825,0.45143,581.825,0.36373,581.825,0.44268,581.825,0.42424,581.825,0.50323,581.825,0.77295,581.825,0.6399,581.825,1.29405,581.825,1.16377,581.825,1.29837,581.825,1.37633,581.825,1.00804,581.825,0.79949,581.825,1.35197,581.825,1.62222,581.825,1.16898,581.825,1.43936,581.825,1.46772,581.825,1.48172,581.825,0.50037,581.825,0.68075,581.825,0.56347,581.825,0.45975,581.825,0.42704,581.825,0.45556,581.825,0.42878,581.825,0.48998,581.825,0.55642,581.825,0.60484,581.825,0.54978,581.825,0.7322,581.825,0.9469,581.825,0.81395,581.825,0.5265,581.825,1.23953,581.825,0.7979,581.825,0.89222,581.825,1.84154,581.825,1.56601,581.825,1.44923,581.825,0.36779,581.825,0.91006,581.825,0.64006,581.825
582.163,0.67135,0.74768,1.00526,0.8291,0.92337,1.09379,0.72161,0.42905,0.96971,0.84987,0.90014,1.04405,0.39962,0.45406,0.49698,0.12206,0.34821,0.39239,0.40201,0.6569,0.55912,0.49449,0.43923,0.45362,0.31814,0.49107,0.57986,0.35497,0.32015,0.40093,0.45313,0.71044,0.61506,0.37533,0.37533,0.52498,1.22883,1.37842,1.24803,0.58627,0.58042,0.65075,0.86667,582.163,0.3643,582.163,0.66465,582.163,1.08062,582.163,0.70731,582.163,0.81965,582.163,0.58867,582.163,0.54365,582.163,0.6404,582.163,0.40482,582.163,0.43118,582.163,0.44619,582.163,0.38496,582.163,0.40058,582.163,0.43727,582.163,0.53297,582.163,0.55263,582.163,0.5275,582.163,1.13059,582.163,0.8693,582.163,1.1824,582.163,0.96541,582.163,0.73487,582.163,0.79604,582.163,0.69297,582.163,0.71567,582.163,0.58419,582.163,0.644,582.163,1.208,582.163,1.25177,582.163,0.29481,582.163,0.34423,582.163,0.59501,582.163,0.53593,582.163,0.58628,582.163,0.60794,582.163,0.3684,582.163,0.45535,582.163,0.39681,582.163,0.7907,582.163,0.68017,582.163,0.49639,582.163,0.75703,582.163,0.96161,582.163,0.80104,582.163,0.82994,582.163,0.95923,582.163,1.01053,582.163,1.03458,582.163,1.17204,582.163,1.40301,582.163,1.43887,582.163,1.0706,582.163,1.15279,582.163,0.55113,582.163,0.4914,582.163,0.44332,582.163,0.42035,582.163,0.31626,582.163,0.43775,582.163,0.40179,582.163,0.48101,582.163,0.42302,582.163,0.4884,582.163,0.76576,582.163,0.59002,582.163,1.32546,582.163,1.21536,582.163,1.32481,582.163,1.3565,582.163,1.02938,582.163,0.75806,582.163,1.31587,582.163,1.68337,582.163,1.18986,582.163,1.5154,582.163,1.46199,582.163,1.50961,582.163,0.50883,582.163,0.68472,582.163,0.56381,582.163,0.45149,582.163,0.40798,582.163,0.45127,582.163,0.46021,582.163,0.48707,582.163,0.5355,582.163,0.54317,582.163,0.50165,582.163,0.79791,582.163,0.96248,582.163,0.81456,582.163,0.624,582.163,1.22752,582.163,0.79807,582.163,0.90746,582.163,1.88324,582.163,1.54365,582.163,1.51286,582.163,0.42317,582.163,0.93565,582.163,0.66544,582.163
582.502,0.68832,0.69489,1.06714,0.93999,0.98733,1.07841,0.72445,0.41208,0.91309,0.89534,0.89225,1.0993,0.43922,0.4403,0.49525,0.09467,0.34826,0.37599,0.36924,0.67531,0.56891,0.46242,0.44372,0.35395,0.33554,0.48796,0.53637,0.36528,0.32401,0.37937,0.46318,0.79221,0.63685,0.37952,0.3501,0.48536,1.1921,1.41228,1.22198,0.5549,0.54813,0.65004,0.83786,582.502,0.32603,582.502,0.67744,582.502,1.04473,582.502,0.71298,582.502,0.84746,582.502,0.60772,582.502,0.56281,582.502,0.65698,582.502,0.39352,582.502,0.42589,582.502,0.39277,582.502,0.35457,582.502,0.37202,582.502,0.45157,582.502,0.52555,582.502,0.58858,582.502,0.51028,582.502,1.21691,582.502,0.85682,582.502,1.18361,582.502,0.92561,582.502,0.78156,582.502,0.86219,582.502,0.74678,582.502,0.7316,582.502,0.62707,582.502,0.64797,582.502,1.20681,582.502,1.30183,582.502,0.28857,582.502,0.36527,582.502,0.5964,582.502,0.5135,582.502,0.62928,582.502,0.53304,582.502,0.40184,582.502,0.4076,582.502,0.40599,582.502,0.70998,582.502,0.65932,582.502,0.48631,582.502,0.73326,582.502,0.96126,582.502,0.8095,582.502,0.83793,582.502,1.02576,582.502,1.06026,582.502,1.06698,582.502,1.17183,582.502,1.47628,582.502,1.4651,582.502,1.15356,582.502,1.23085,582.502,0.51582,582.502,0.53385,582.502,0.45154,582.502,0.37852,582.502,0.33876,582.502,0.4311,582.502,0.34805,582.502,0.44813,582.502,0.42726,582.502,0.53233,582.502,0.73902,582.502,0.58794,582.502,1.32635,582.502,1.22707,582.502,1.29894,582.502,1.38218,582.502,1.03899,582.502,0.80216,582.502,1.39106,582.502,1.73652,582.502,1.19363,582.502,1.52186,582.502,1.514,582.502,1.53193,582.502,0.54979,582.502,0.65099,582.502,0.57559,582.502,0.46368,582.502,0.4028,582.502,0.44315,582.502,0.48876,582.502,0.47402,582.502,0.58045,582.502,0.5693,582.502,0.54955,582.502,0.73949,582.502,0.98145,582.502,0.78389,582.502,0.56001,582.502,1.23429,582.502,0.82288,582.502,0.93085,582.502,1.90135,582.502,1.64229,582.502,1.47572,582.502,0.34715,582.502,0.95956,582.502,0.63368,582.502
582.84,0.7019,0.77113,1.06441,0.93662,0.99571,1.18323,0.79793,0.40845,1.00459,0.93866,0.94679,1.09661,0.39261,0.50263,0.54503,0.15652,0.35529,0.38913,0.45158,0.69541,0.55474,0.5332,0.46678,0.42084,0.35471,0.52838,0.59042,0.36952,0.39272,0.39392,0.50216,0.77648,0.68308,0.41137,0.38706,0.53279,1.29942,1.44977,1.33542,0.59962,0.64287,0.73977,0.90354,582.84,0.34284,582.84,0.73636,582.84,1.09807,582.84,0.70836,582.84,0.86873,582.84,0.64223,582.84,0.56078,582.84,0.68548,582.84,0.43054,582.84,0.50316,582.84,0.46952,582.84,0.44857,582.84,0.45763,582.84,0.44378,582.84,0.56274,582.84,0.62586,582.84,0.58299,582.84,1.20176,582.84,0.88513,582.84,1.27642,582.84,0.99001,582.84,0.77657,582.84,0.91669,582.84,0.7408,582.84,0.78732,582.84,0.67657,582.84,0.72508,582.84,1.2197,582.84,1.30503,582.84,0.32982,582.84,0.32725,582.84,0.59118,582.84,0.57318,582.84,0.63002,582.84,0.58331,582.84,0.45701,582.84,0.42659,582.84,0.44729,582.84,0.74445,582.84,0.68386,582.84,0.53062,582.84,0.83615,582.84,1.04491,582.84,0.87425,582.84,0.84024,582.84,1.01477,582.84,1.00715,582.84,1.12043,582.84,1.23176,582.84,1.46942,582.84,1.55886,582.84,1.1441,582.84,1.23331,582.84,0.58343,582.84,0.51869,582.84,0.48195,582.84,0.49862,582.84,0.37508,582.84,0.39757,582.84,0.39775,582.84,0.48945,582.84,0.43387,582.84,0.5593,582.84,0.79532,582.84,0.67888,582.84,1.4027,582.84,1.26076,582.84,1.34455,582.84,1.47838,582.84,1.07855,582.84,0.81338,582.84,1.4605,582.84,1.76495,582.84,1.25506,582.84,1.55914,582.84,1.4794,582.84,1.59646,582.84,0.53415,582.84,0.73897,582.84,0.64421,582.84,0.54366,582.84,0.46789,582.84,0.49784,582.84,0.43592,582.84,0.57928,582.84,0.61091,582.84,0.58241,582.84,0.60924,582.84,0.8513,582.84,1.00959,582.84,0.8754,582.84,0.59393,582.84,1.30565,582.84,0.903,582.84,0.93469,582.84,1.99329,582.84,1.69101,582.84,1.56205,582.84,0.42858,582.84,0.99513,582.84,0.72612,582.84
583.178,0.66318,0.72068,1.02828,0.9501,0.96522,1.18068,0.77317,0.4255,0.98158,0.88625,0.83689,1.0871,0.39892,0.45047,0.52509,0.10456,0.35882,0.32675,0.413,0.7151,0.54367,0.42308,0.46464,0.4276,0.3531,0.47947,0.47606,0.37632,0.35698,0.36799,0.47898,0.72883,0.60371,0.36066,0.43029,0.45117,1.23745,1.40921,1.33885,0.55441,0.59156,0.63514,0.92498,583.178,0.33704,583.178,0.65602,583.178,1.0937,583.178,0.693,583.178,0.8201,583.178,0.58765,583.178,0.54644,583.178,0.66078,583.178,0.39805,583.178,0.42997,583.178,0.38701,583.178,0.36093,583.178,0.46998,583.178,0.41455,583.178,0.48204,583.178,0.55214,583.178,0.55368,583.178,1.20527,583.178,0.84396,583.178,1.21914,583.178,0.94644,583.178,0.72191,583.178,0.85494,583.178,0.68616,583.178,0.74808,583.178,0.66169,583.178,0.70596,583.178,1.22694,583.178,1.25334,583.178,0.26062,583.178,0.29667,583.178,0.57861,583.178,0.53489,583.178,0.52335,583.178,0.50936,583.178,0.31885,583.178,0.42214,583.178,0.37399,583.178,0.75795,583.178,0.59742,583.178,0.47059,583.178,0.76637,583.178,0.98924,583.178,0.84205,583.178,0.80857,583.178,1.01706,583.178,1.07677,583.178,1.05527,583.178,1.16994,583.178,1.42564,583.178,1.48527,583.178,1.10713,583.178,1.2101,583.178,0.54315,583.178,0.48046,583.178,0.44822,583.178,0.41586,583.178,0.30979,583.178,0.42632,583.178,0.30273,583.178,0.4572,583.178,0.40812,583.178,0.47202,583.178,0.74786,583.178,0.6266,583.178,1.33771,583.178,1.29148,583.178,1.28557,583.178,1.4029,583.178,1.10849,583.178,0.79264,583.178,1.38802,583.178,1.75152,583.178,1.23925,583.178,1.55139,583.178,1.50244,583.178,1.54758,583.178,0.48303,583.178,0.68118,583.178,0.55534,583.178,0.4455,583.178,0.38417,583.178,0.42399,583.178,0.45571,583.178,0.48405,583.178,0.53347,583.178,0.53371,583.178,0.55754,583.178,0.7607,583.178,0.96387,583.178,0.7625,583.178,0.56354,583.178,1.25859,583.178,0.82621,583.178,0.93014,583.178,1.96821,583.178,1.61726,583.178,1.53103,583.178,0.40085,583.178,0.94397,583.178,0.652,583.178
583.516,0.72423,0.79014,1.07617,0.99941,0.96875,1.20144,0.78374,0.41653,0.93838,0.93885,0.93155,1.08639,0.41051,0.42701,0.51096,0.12275,0.32884,0.38275,0.45215,0.69439,0.56691,0.48325,0.50331,0.44807,0.35816,0.49946,0.56472,0.39118,0.38587,0.34268,0.46953,0.67308,0.62227,0.38067,0.35264,0.52068,1.25073,1.49533,1.32408,0.56597,0.6246,0.70321,0.89815,583.516,0.39256,583.516,0.7353,583.516,1.16541,583.516,0.66107,583.516,0.90822,583.516,0.595,583.516,0.53324,583.516,0.66998,583.516,0.44094,583.516,0.45136,583.516,0.40514,583.516,0.4099,583.516,0.44138,583.516,0.44062,583.516,0.52539,583.516,0.62069,583.516,0.57365,583.516,1.26901,583.516,0.89143,583.516,1.22915,583.516,1.00043,583.516,0.80818,583.516,0.88325,583.516,0.79019,583.516,0.78249,583.516,0.66855,583.516,0.65862,583.516,1.24909,583.516,1.32548,583.516,0.34345,583.516,0.33593,583.516,0.55014,583.516,0.61833,583.516,0.62759,583.516,0.57249,583.516,0.34475,583.516,0.45848,583.516,0.46331,583.516,0.80087,583.516,0.70615,583.516,0.4812,583.516,0.7875,583.516,1.02137,583.516,0.85975,583.516,0.8109,583.516,1.07941,583.516,1.05941,583.516,1.08346,583.516,1.24771,583.516,1.53473,583.516,1.56169,583.516,1.12841,583.516,1.27204,583.516,0.55627,583.516,0.56784,583.516,0.41672,583.516,0.46111,583.516,0.34608,583.516,0.43492,583.516,0.41926,583.516,0.44056,583.516,0.41771,583.516,0.49253,583.516,0.77791,583.516,0.62737,583.516,1.34126,583.516,1.21824,583.516,1.3208,583.516,1.48721,583.516,1.15107,583.516,0.87718,583.516,1.41883,583.516,1.80429,583.516,1.24177,583.516,1.59714,583.516,1.56055,583.516,1.59779,583.516,0.48126,583.516,0.7008,583.516,0.61106,583.516,0.47739,583.516,0.41703,583.516,0.46776,583.516,0.4356,583.516,0.52983,583.516,0.57827,583.516,0.53444,583.516,0.54639,583.516,0.76302,583.516,0.94596,583.516,0.88913,583.516,0.54695,583.516,1.31015,583.516,0.87461,583.516,0.94095,583.516,2.02008,583.516,1.71802,583.516,1.59559,583.516,0.43916,583.516,0.9949,583.516,0.6612,583.516
583.854,0.69147,0.73087,1.10457,0.96427,0.90445,1.21431,0.79195,0.39915,0.96726,0.8632,0.91587,1.13591,0.40062,0.41295,0.52108,0.1016,0.31118,0.32261,0.37677,0.66715,0.58003,0.46469,0.43279,0.41205,0.3734,0.51517,0.52627,0.36623,0.42558,0.36256,0.43358,0.68795,0.59526,0.38287,0.39177,0.50459,1.27454,1.44355,1.34345,0.58331,0.63698,0.67741,0.96298,583.854,0.35823,583.854,0.69273,583.854,1.12613,583.854,0.68622,583.854,0.87981,583.854,0.58852,583.854,0.53828,583.854,0.67688,583.854,0.41662,583.854,0.46738,583.854,0.43367,583.854,0.42485,583.854,0.38284,583.854,0.42051,583.854,0.51634,583.854,0.60868,583.854,0.4907,583.854,1.26054,583.854,0.89765,583.854,1.25149,583.854,0.98076,583.854,0.74851,583.854,0.87304,583.854,0.76515,583.854,0.74101,583.854,0.66513,583.854,0.72595,583.854,1.2565,583.854,1.34251,583.854,0.29299,583.854,0.29885,583.854,0.55813,583.854,0.5029,583.854,0.60844,583.854,0.57854,583.854,0.38114,583.854,0.42214,583.854,0.38579,583.854,0.75526,583.854,0.66582,583.854,0.50743,583.854,0.84061,583.854,1.01736,583.854,0.90754,583.854,0.85314,583.854,1.04078,583.854,1.09816,583.854,1.10638,583.854,1.23124,583.854,1.5193,583.854,1.52895,583.854,1.17969,583.854,1.26902,583.854,0.54095,583.854,0.52476,583.854,0.4195,583.854,0.42031,583.854,0.36609,583.854,0.40896,583.854,0.37093,583.854,0.45728,583.854,0.38228,583.854,0.48454,583.854,0.77741,583.854,0.61864,583.854,1.37558,583.854,1.20072,583.854,1.39925,583.854,1.47169,583.854,1.06296,583.854,0.88481,583.854,1.43693,583.854,1.79632,583.854,1.2898,583.854,1.57091,583.854,1.56799,583.854,1.66237,583.854,0.4931,583.854,0.66591,583.854,0.60875,583.854,0.46242,583.854,0.42428,583.854,0.44434,583.854,0.428,583.854,0.51794,583.854,0.61114,583.854,0.60047,583.854,0.49037,583.854,0.75356,583.854,1.04801,583.854,0.83277,583.854,0.59017,583.854,1.26104,583.854,0.83708,583.854,0.97748,583.854,1.95049,583.854,1.6558,583.854,1.6165,583.854,0.43653,583.854,0.97298,583.854,0.66048,583.854
584.192,0.68109,0.69898,1.03419,0.93488,0.93224,1.18183,0.71934,0.40774,0.99052,0.85375,0.92395,1.10886,0.39934,0.39055,0.44493,0.09059,0.32329,0.27835,0.35616,0.61958,0.52471,0.4476,0.35686,0.39011,0.31659,0.42489,0.45153,0.34276,0.33554,0.29491,0.43238,0.65595,0.58698,0.37637,0.35287,0.4392,1.2535,1.45163,1.32494,0.55854,0.60202,0.62375,0.89317,584.192,0.38409,584.192,0.7129,584.192,1.13383,584.192,0.6622,584.192,0.8408,584.192,0.56424,584.192,0.54958,584.192,0.61947,584.192,0.39564,584.192,0.42962,584.192,0.38124,584.192,0.31694,584.192,0.38198,584.192,0.4268,584.192,0.48388,584.192,0.56565,584.192,0.50705,584.192,1.25121,584.192,0.79101,584.192,1.27174,584.192,0.95001,584.192,0.74909,584.192,0.83777,584.192,0.74181,584.192,0.77071,584.192,0.60628,584.192,0.67431,584.192,1.26971,584.192,1.31225,584.192,0.28267,584.192,0.3149,584.192,0.51357,584.192,0.49601,584.192,0.54856,584.192,0.47236,584.192,0.33719,584.192,0.41905,584.192,0.4249,584.192,0.71708,584.192,0.58816,584.192,0.45181,584.192,0.82201,584.192,1.03344,584.192,0.84432,584.192,0.80671,584.192,0.99972,584.192,1.01595,584.192,1.11469,584.192,1.20451,584.192,1.51407,584.192,1.50285,584.192,1.20407,584.192,1.2354,584.192,0.52121,584.192,0.5219,584.192,0.37563,584.192,0.41075,584.192,0.30769,584.192,0.377,584.192,0.35829,584.192,0.44581,584.192,0.35375,584.192,0.44131,584.192,0.68606,584.192,0.59211,584.192,1.38297,584.192,1.24902,584.192,1.3858,584.192,1.39674,584.192,1.03985,584.192,0.80612,584.192,1.42008,584.192,1.77924,584.192,1.23484,584.192,1.5623,584.192,1.51164,584.192,1.58832,584.192,0.48022,584.192,0.66384,584.192,0.52898,584.192,0.48031,584.192,0.36699,584.192,0.4428,584.192,0.3568,584.192,0.49417,584.192,0.55425,584.192,0.54306,584.192,0.53815,584.192,0.72283,584.192,1.00249,584.192,0.82011,584.192,0.58546,584.192,1.23736,584.192,0.79807,584.192,0.98353,584.192,1.97303,584.192,1.64637,584.192,1.61346,584.192,0.34844,584.192,0.94073,584.192,0.67431,584.192
584.53,0.70756,0.75447,1.04761,0.91807,0.96653,1.18176,0.77666,0.39737,0.96419,0.89996,0.84247,1.12913,0.35617,0.3971,0.48463,0.09834,0.30703,0.28751,0.3853,0.66261,0.57265,0.46901,0.38553,0.38072,0.30316,0.47824,0.51842,0.3349,0.30378,0.37577,0.42898,0.72186,0.57007,0.39045,0.34826,0.47001,1.29545,1.47387,1.30108,0.57594,0.63196,0.64427,0.9435,584.53,0.35503,584.53,0.77352,584.53,1.07809,584.53,0.69528,584.53,0.89266,584.53,0.57459,584.53,0.49105,584.53,0.62827,584.53,0.37686,584.53,0.41779,584.53,0.41313,584.53,0.39259,584.53,0.3923,584.53,0.39763,584.53,0.48879,584.53,0.57224,584.53,0.5091,584.53,1.31333,584.53,0.89738,584.53,1.23817,584.53,0.95473,584.53,0.79602,584.53,0.86573,584.53,0.75078,584.53,0.75852,584.53,0.57104,584.53,0.72001,584.53,1.30084,584.53,1.34655,584.53,0.27279,584.53,0.29354,584.53,0.55494,584.53,0.52252,584.53,0.51442,584.53,0.48649,584.53,0.38381,584.53,0.40944,584.53,0.37854,584.53,0.75962,584.53,0.61303,584.53,0.42229,584.53,0.79189,584.53,1.04121,584.53,0.80821,584.53,0.92706,584.53,1.06117,584.53,1.06992,584.53,1.10396,584.53,1.23633,584.53,1.53199,584.53,1.54114,584.53,1.14206,584.53,1.25377,584.53,0.52137,584.53,0.5146,584.53,0.41574,584.53,0.45825,584.53,0.33351,584.53,0.36994,584.53,0.29516,584.53,0.46495,584.53,0.39489,584.53,0.45946,584.53,0.77581,584.53,0.59513,584.53,1.38273,584.53,1.21523,584.53,1.34683,584.53,1.49329,584.53,1.11513,584.53,0.85199,584.53,1.47787,584.53,1.84787,584.53,1.28399,584.53,1.66504,584.53,1.59361,584.53,1.60314,584.53,0.49682,584.53,0.65483,584.53,0.50728,584.53,0.40407,584.53,0.40066,584.53,0.42719,584.53,0.46396,584.53,0.48345,584.53,0.55634,584.53,0.53375,584.53,0.54225,584.53,0.72812,584.53,1.03464,584.53,0.81234,584.53,0.6004,584.53,1.29693,584.53,0.86332,584.53,0.93875,584.53,1.95992,584.53,1.68742,584.53,1.58406,584.53,0.39852,584.53,0.95262,584.53,0.62954,584.53
584.868,0.64498,0.7811,1.07303,0.92838,0.99683,1.21105,0.81679,0.41086,1.01741,0.90096,0.98111,1.15341,0.352,0.43585,0.51287,0.10698,0.32449,0.32186,0.38105,0.63849,0.52725,0.48279,0.41916,0.39894,0.35524,0.51305,0.46146,0.31581,0.34042,0.34489,0.43819,0.67936,0.55975,0.37918,0.34083,0.50624,1.32773,1.54311,1.32679,0.60161,0.69631,0.6838,0.88547,584.868,0.39575,584.868,0.81413,584.868,1.12681,584.868,0.68371,584.868,0.8848,584.868,0.52029,584.868,0.5623,584.868,0.63557,584.868,0.39368,584.868,0.42329,584.868,0.39198,584.868,0.39675,584.868,0.38102,584.868,0.40037,584.868,0.53573,584.868,0.63019,584.868,0.53541,584.868,1.29458,584.868,0.90447,584.868,1.26264,584.868,0.98552,584.868,0.85902,584.868,0.89769,584.868,0.78303,584.868,0.81647,584.868,0.60795,584.868,0.72896,584.868,1.2653,584.868,1.36467,584.868,0.28304,584.868,0.33694,584.868,0.59029,584.868,0.49256,584.868,0.59097,584.868,0.52943,584.868,0.37102,584.868,0.37975,584.868,0.42965,584.868,0.74941,584.868,0.6205,584.868,0.4733,584.868,0.8133,584.868,1.03926,584.868,0.85732,584.868,0.87633,584.868,1.04826,584.868,1.07582,584.868,1.1172,584.868,1.31316,584.868,1.53927,584.868,1.56128,584.868,1.18742,584.868,1.27905,584.868,0.46516,584.868,0.5649,584.868,0.39891,584.868,0.42597,584.868,0.27775,584.868,0.376,584.868,0.32418,584.868,0.41037,584.868,0.37167,584.868,0.49157,584.868,0.77002,584.868,0.62146,584.868,1.37799,584.868,1.20791,584.868,1.36248,584.868,1.44965,584.868,1.10854,584.868,0.90001,584.868,1.45457,584.868,1.84104,584.868,1.26512,584.868,1.62645,584.868,1.59629,584.868,1.62809,584.868,0.50605,584.868,0.69984,584.868,0.52144,584.868,0.47246,584.868,0.39526,584.868,0.48364,584.868,0.44553,584.868,0.49122,584.868,0.47627,584.868,0.53695,584.868,0.54939,584.868,0.716,584.868,1.03071,584.868,0.88719,584.868,0.53162,584.868,1.29536,584.868,0.83899,584.868,0.99053,584.868,2.01623,584.868,1.72257,584.868,1.64867,584.868,0.47237,584.868,0.97366,584.868,0.68898,584.868
